time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1956-05-22T08:41:13.880Z,35.3818333,-118.4751667,6,2.9,ml,9,92,0.2803,0.39,ci,ci3295277,2016-01-28T17:56:25.000Z,"23km S of Bodfish, CA",earthquake,0.79,31.61,0.358,9,reviewed,ci,ci
1956-05-21T04:21:14.940Z,34.8991667,-119.1445,6,3.43,ml,11,84,0.6519,0.45,ci,ci3295276,2016-01-28T18:23:44.500Z,"6km N of Pine Mountain Club, CA",earthquake,0.88,31.61,0.08,9,reviewed,ci,ci
1956-05-20T03:37:44.560Z,33.743,-117.4726667,12.31,2.89,ml,6,159,0.2626,0.54,ci,ci3295269,2016-01-28T18:09:53.790Z,"14km NE of Trabuco Canyon, CA",earthquake,1.58,5.22,0.086,5,reviewed,ci,ci
1956-05-18T18:07:02.740Z,35.0028333,-118.8663333,4.29,3.41,ml,11,77,0.1339,0.45,ci,ci3295156,2016-01-28T18:23:43.970Z,"9km NE of Grapevine, CA",earthquake,1.39,2.12,0.14,11,reviewed,ci,ci
1956-05-18T14:52:07.800Z,34.2355,-117.176,6,2.84,ml,7,175,0.2927,0.49,ci,ci3295155,2016-01-28T18:14:44.140Z,"2km SE of Lake Arrowhead, CA",earthquake,1.33,31.61,0.139,4,reviewed,ci,ci
1956-05-17T04:07:07.090Z,34.2663333,-117.1826667,6,3.01,ml,9,175,0.3156,0.5,ci,ci3295153,2016-01-28T18:05:25.920Z,"2km NNE of Lake Arrowhead, CA",earthquake,1.48,31.61,0.094,11,reviewed,ci,ci
1956-05-15T04:34:15.400Z,35.2278333,-118.6516667,6,2.83,ml,7,183,0.4576,0.5,ci,ci3295459,2016-01-28T17:56:23.220Z,"16km E of Arvin, CA",earthquake,2.17,31.61,0.181,9,reviewed,ci,ci
1956-05-11T16:30:50.440Z,34.2288333,-116.7776667,11.68,4.68,ml,15,198,0.1097,0.47,ci,ci3295148,2018-06-04T20:43:44.000Z,"7km ESE of Big Bear City, CA",earthquake,1.17,1.75,0.054,11,reviewed,ci,ci
1956-05-06T17:46:21.500Z,34.016,-118.3621667,5.14,2.4,ml,8,63,0.2064,0.56,ci,ci3295140,2016-01-28T18:14:43.080Z,"2km NNE of Baldwin Hills, CA",earthquake,2.29,5.31,0.282,4,reviewed,ci,ci
1956-05-06T09:56:11.500Z,35.2738333,-118.601,6,2.7,ml,9,124,0.4017,0.45,ci,ci3295139,2016-01-28T18:09:52.790Z,"21km NW of Tehachapi, CA",earthquake,1.2,31.61,0.436,9,reviewed,ci,ci
1956-05-02T16:28:46.100Z,33.9988333,-118.1546667,13.33,2.29,ml,7,125,0.1499,0.55,ci,ci3295136,2016-01-28T18:05:24.360Z,"0km ESE of Commerce, CA",earthquake,1.2,2.18,0.331,4,reviewed,ci,ci
1956-04-28T21:14:24.500Z,33.1168333,-118.8323333,6,2.97,ml,6,279,0.7417,0.73,ci,ci3295135,2016-01-28T18:23:42.940Z,"23km WNW of San Clemente Is. (NW tip), CA",earthquake,4.88,31.61,0.037,5,reviewed,ci,ci
1956-04-22T14:58:39.330Z,34.2891667,-116.4631667,6,3.26,ml,7,218,0.3724,0.47,ci,ci3295125,2016-01-28T17:56:22.190Z,"20km N of Yucca Valley, CA",earthquake,1.91,31.61,0.06,4,reviewed,ci,ci
1956-04-22T14:52:25.730Z,34.3195,-116.435,6,3.01,ml,6,280,0.4002,0.52,ci,ci3295123,2016-01-28T17:56:21.690Z,"23km N of Yucca Valley, CA",earthquake,3.27,31.61,0.03,3,reviewed,ci,ci
1956-04-18T22:49:51.370Z,34.467,-118.0996667,4.93,2.42,ml,9,143,0.2452,0.53,ci,ci3295115,2016-01-28T18:00:40.540Z,"4km SSE of Vincent, CA",earthquake,1.71,4.21,0.387,5,reviewed,ci,ci
1956-04-16T00:10:33.430Z,34.0308333,-117.2465,14.34,2.56,ml,8,102,0.1134,0.26,ci,ci3295112,2016-01-28T18:09:51.200Z,"2km SE of Loma Linda, CA",earthquake,0.63,1.02,0.015,4,reviewed,ci,ci
1956-04-14T23:25:02.580Z,35.0813333,-118.8235,2.45,2.78,ml,7,162,0.2186,0.53,ci,ci3295107,2016-01-28T18:19:12.580Z,"14km S of Arvin, CA",earthquake,3.59,4.4,0.514,7,reviewed,ci,ci
1956-04-12T23:39:01.870Z,34.9606667,-116.9651667,6,3.26,ml,11,204,0.7187,0.42,ci,ci3295099,2016-01-28T18:05:21.740Z,"9km NE of Barstow, CA",earthquake,1.34,31.61,0.056,11,reviewed,ci,ci
1956-04-12T17:54:10.200Z,34.3483333,-116.4495,6,2.7,ml,7,281,0.3951,0.58,ci,ci3295097,2016-01-28T18:09:49.720Z,"26km N of Yucca Valley, CA",earthquake,3.21,31.61,0.185,4,reviewed,ci,ci
1956-04-11T06:06:09.370Z,34.3461667,-116.4465,0.01,2.79,ml,7,281,0.3969,0.56,ci,ci3295087,2016-01-28T18:23:40.430Z,"26km N of Yucca Valley, CA",earthquake,2.76,31.61,0.137,4,reviewed,ci,ci
1956-04-02T06:56:55.170Z,35.1353333,-118.5553333,6,3.3,ml,10,113,0.5304,0.46,ci,ci3295063,2016-01-28T18:05:20.650Z,"10km W of Tehachapi, CA",earthquake,1.62,31.61,0.07,9,reviewed,ci,ci
1956-03-31T06:00:10.060Z,35.3278333,-118.483,3,3.68,ml,10,117,0.3343,0.57,ci,ci3295056,2016-01-28T18:23:38.950Z,"22km N of Tehachapi, CA",earthquake,1.11,31.61,0.14,9,reviewed,ci,ci
1956-03-30T09:08:51.670Z,35.0105,-117.0723333,6,2.52,mh,8,229,0.7787,0.63,ci,ci3295055,2016-01-28T18:09:48.230Z,"13km NNW of Barstow, CA",earthquake,2.66,31.61,0.231,16,reviewed,ci,ci
1956-03-25T03:32:02.550Z,33.6173333,-119.0971667,6,4.12,ml,12,215,0.6197,0.54,ci,ci3295054,2016-01-28T18:14:41.590Z,"16km NNW of Santa Barbara Is., CA",earthquake,1.96,31.61,0.076,9,reviewed,ci,ci
1956-03-24T13:14:49.610Z,34.2841667,-116.767,5.12,2.84,ml,7,269,0.1251,0.36,ci,ci3295053,2016-01-28T18:09:47.710Z,"8km ENE of Big Bear City, CA",earthquake,2.32,1.35,0.331,5,reviewed,ci,ci
1956-03-24T05:45:35.650Z,33.7181667,-117.9751667,6,2.22,mh,6,166,0.3322,0.48,ci,ci3295052,2016-01-28T18:28:24.670Z,"2km WNW of Fountain Valley, CA",earthquake,1.55,31.61,0.23,10,reviewed,ci,ci
1956-03-23T22:28:45.170Z,35.1231667,-119.0555,1.03,3.11,ml,8,111,0.2816,0.6,ci,ci3295051,2016-01-28T18:19:11.020Z,"20km SW of Lamont, CA",earthquake,1.41,2.79,0.23,10,reviewed,ci,ci
1956-03-23T21:23:26.120Z,35.0766667,-119.0433333,0.01,4.37,ml,10,156,0.236,0.68,ci,ci3295049,2016-01-28T18:19:11.520Z,"18km NW of Grapevine, CA",earthquake,1.95,3.78,0.165,11,reviewed,ci,ci
1956-03-21T08:39:52.650Z,33.9746667,-117.5655,6.67,2.79,ml,8,141,0.159,0.32,ci,ci3295047,2016-01-28T18:23:38.490Z,"5km WSW of Mira Loma, CA",earthquake,0.77,1.61,0.161,11,reviewed,ci,ci
1956-03-20T11:01:10.210Z,34.2848333,-116.7525,6.36,3.03,ml,7,269,0.1367,0.21,ci,ci3295045,2016-01-28T18:14:41.090Z,"9km ENE of Big Bear City, CA",earthquake,1.1,0.98,0.085,8,reviewed,ci,ci
1956-03-18T06:58:02.180Z,34.2276667,-116.8008333,0.01,2.86,ml,8,244,0.09082,0.44,ci,ci3295042,2016-01-28T18:09:46.680Z,"6km SE of Big Bear City, CA",earthquake,1.96,2.52,0.185,5,reviewed,ci,ci
1956-03-18T02:42:16.920Z,34.3126667,-116.767,4.12,3.87,ml,10,222,0.1374,0.26,ci,ci3295041,2016-01-28T18:00:40.030Z,"9km NE of Big Bear City, CA",earthquake,1.12,1.26,0.252,11,reviewed,ci,ci
1956-03-17T00:44:03.920Z,34.2058333,-116.8265,0.01,3.42,ml,9,217,0.07726,0.42,ci,ci3295038,2016-01-28T18:09:46.180Z,"6km SSE of Big Bear City, CA",earthquake,1.19,2.06,0.181,11,reviewed,ci,ci
1956-03-17T00:40:13.480Z,34.2341667,-116.8015,0,3.48,ml,9,200,0.08949,0.48,ci,ci3295457,2016-01-28T18:19:10.520Z,"5km SE of Big Bear City, CA",earthquake,1.76,2.43,0.135,12,reviewed,ci,ci
1956-03-17T00:00:17.010Z,34.217,-116.8046667,0,3.37,ml,9,218,0.09,0.54,ci,ci3295034,2016-01-28T18:19:09.960Z,"6km SE of Big Bear City, CA",earthquake,1.46,2.69,0.088,10,reviewed,ci,ci
1956-03-16T23:48:09.090Z,34.1893333,-116.823,0,3.28,ml,9,217,0.08845,0.4,ci,ci3295033,2016-01-28T18:05:20.130Z,"8km SSE of Big Bear City, CA",earthquake,1.21,2.53,0.273,10,reviewed,ci,ci
1956-03-16T23:40:41.110Z,34.1823333,-116.824,0,3.86,ml,10,217,0.09211,0.46,ci,ci3295032,2016-01-28T18:05:19.620Z,"9km SSE of Big Bear City, CA",earthquake,1.59,2.18,0.219,11,reviewed,ci,ci
1956-03-16T23:36:04.400Z,34.259,-116.7966667,0,3.76,ml,3,337,0.09475,0.66,ci,ci3295031,2016-01-28T18:05:19.120Z,"4km E of Big Bear City, CA",earthquake,7.24,7.02,0.096,4,reviewed,ci,ci
1956-03-16T23:34:56.790Z,34.2925,-116.768,1.88,4.37,ml,12,204,0.1274,0.28,ci,ci3295030,2016-01-28T17:56:20.660Z,"8km ENE of Big Bear City, CA",earthquake,1.01,1.52,0.181,12,reviewed,ci,ci
1956-03-16T20:39:35.790Z,34.22,-116.7916667,0,3.32,ml,9,202,0.09971,0.26,ci,ci3295029,2016-01-28T18:23:37.480Z,"7km SE of Big Bear City, CA",earthquake,0.79,1.34,0.245,11,reviewed,ci,ci
1956-03-16T20:38:12.200Z,34.1935,-116.8076667,0,3.41,ml,9,217,0.09686,0.49,ci,ci3295028,2016-01-28T18:00:39.550Z,"8km SSE of Big Bear City, CA",earthquake,2.06,3.05,0.14,10,reviewed,ci,ci
1956-03-16T20:36:14.310Z,34.2125,-116.8125,0.38,4,ml,11,200,0.08521,0.41,ci,ci3295027,2016-01-28T18:05:18.600Z,"6km SSE of Big Bear City, CA",earthquake,1.33,2.15,0.162,11,reviewed,ci,ci
1956-03-16T20:33:45.050Z,34.1936667,-116.8266667,0,3.96,ml,11,217,0.08346,0.62,ci,ci3295026,2016-01-28T18:23:36.980Z,"8km SSE of Big Bear City, CA",earthquake,2.12,3.48,0.172,12,reviewed,ci,ci
1956-03-16T20:29:33.730Z,34.289,-116.775,2.71,4.7,ml,13,198,0.1207,0.33,ci,ci3295013,2018-06-04T20:43:44.000Z,"7km ENE of Big Bear City, CA",earthquake,1.06,1.55,0.106,11,reviewed,ci,ci
1956-03-16T19:43:53.670Z,34.2195,-116.8343333,0.15,3.34,ml,11,195,0.06582,0.58,ci,ci3295012,2016-01-28T18:28:23.650Z,"5km SSE of Big Bear City, CA",earthquake,1.6,2.73,0.165,12,reviewed,ci,ci
1956-03-16T14:35:04.660Z,34.2398333,-116.822,1.84,3.57,ml,8,218,0.07221,0.39,ci,ci3295010,2016-01-28T18:05:17.590Z,"3km SE of Big Bear City, CA",earthquake,1.24,1.72,0.13,6,reviewed,ci,ci
1956-03-16T12:35:28.940Z,34.2773333,-116.7718333,3.3,2.87,ml,6,271,0.1191,0.11,ci,ci3295009,2016-01-28T17:56:20.160Z,"7km ENE of Big Bear City, CA",earthquake,1.16,0.7,0.003,5,reviewed,ci,ci
1956-03-14T00:12:17.370Z,33.4351667,-118.31,6,2.75,ml,6,251,0.7208,0.52,ci,ci3294989,2016-01-28T17:56:19.190Z,"10km N of Avalon, CA",earthquake,2.21,31.61,0.03,5,reviewed,ci,ci
1956-03-13T22:21:02.170Z,34.5568333,-118.5745,6,2.71,ml,7,124,0.5266,0.42,ci,ci3294988,2016-01-28T18:23:35.840Z,"9km NNE of Castaic, CA",earthquake,1.29,31.61,0.264,9,reviewed,ci,ci
1956-03-12T01:05:30.360Z,34.267,-116.7825,1.87,2.6,ml,5,280,0.1079,0.2,ci,ci3294986,2016-01-28T18:05:15.010Z,"6km E of Big Bear City, CA",earthquake,1.43,1.01,0.16,4,reviewed,ci,ci
1956-03-11T07:23:45.120Z,34.961,-118.7345,1.54,2.97,ml,7,151,0.1628,0.53,ci,ci3294985,2016-01-28T18:05:15.510Z,"18km NE of Lebec, CA",earthquake,2.96,6.22,0.173,6,reviewed,ci,ci
1956-03-10T20:07:23.270Z,34.9645,-118.9401667,0,2.87,ml,6,144,0.09842,0.66,ci,ci3294983,2016-01-28T18:00:38.530Z,"2km NNW of Grapevine, CA",earthquake,1.32,2.85,0.204,8,reviewed,ci,ci
1956-03-09T13:58:52.200Z,34.3381667,-116.747,6,2.79,ml,6,272,0.6243,0.15,ci,ci3297712,2016-01-28T18:00:38.030Z,"12km NE of Big Bear City, CA",earthquake,1,31.61,0.08,4,reviewed,ci,ci
1956-03-06T20:02:50.070Z,34.898,-119.069,6,2.9,ml,3,243,1.053,0.56,ci,ci3297705,2016-01-28T18:00:37.540Z,"9km NE of Pine Mountain Club, CA",earthquake,7.31,31.61,0.121,4,reviewed,ci,ci
1956-03-04T08:58:57.680Z,35.0543333,-118.763,10.02,3.3,ml,10,169,0.2144,0.53,ci,ci3297699,2016-01-28T18:09:43.640Z,"18km SSE of Arvin, CA",earthquake,4.38,6.88,0.113,10,reviewed,ci,ci
1956-03-04T02:15:17.180Z,35.3238333,-118.5995,6,2.8,ml,11,160,0.3534,0.83,ci,ci3297698,2016-01-28T18:09:43.120Z,"24km ENE of Arvin, CA",earthquake,2.09,31.61,0.331,8,reviewed,ci,ci
1956-03-03T06:24:14.360Z,35.0536667,-119.0075,7.8,4.16,ml,10,241,,0.31,ci,ci3297693,2016-01-28T18:14:37.680Z,"14km NNW of Grapevine, CA",earthquake,2.97,1.81,0.097,11,reviewed,ci,ci
1956-02-26T18:43:36.350Z,34.0911667,-117.4603333,5.37,2.38,ml,8,122,0.1202,0.38,ci,ci3297627,2016-01-28T18:09:40.290Z,"1km SSW of Fontana, CA",earthquake,0.79,1.05,0.015,4,reviewed,ci,ci
1956-02-21T21:20:42.960Z,34.5226667,-116.549,6,3.17,ml,8,237,0.409,0.54,ci,ci3297593,2016-01-28T17:56:16.520Z,"39km ENE of Lucerne Valley, CA",earthquake,1.9,31.61,0.227,8,reviewed,ci,ci
1956-02-09T07:32:25.460Z,35.1011667,-118.9111667,6,1.89,mh,2,333,0.6,0.27,ci,ci3297518,2016-01-28T18:19:03.450Z,"14km SSW of Arvin, CA",earthquake,2.91,31.61,0.082,3,reviewed,ci,ci
1956-02-08T15:17:24.890Z,34.4185,-118.8906667,6,2.23,mh,7,247,0.6538,0.63,ci,ci3297517,2016-01-28T18:28:15.520Z,"3km NE of Fillmore, CA",earthquake,3.7,31.61,0.275,10,reviewed,ci,ci
1956-02-07T20:01:19.880Z,34.5203333,-118.7093333,6,2.33,mh,6,207,0.384,0.55,ci,ci3297515,2016-01-28T18:05:07.600Z,"9km WNW of Castaic, CA",earthquake,3.2,31.61,0.066,11,reviewed,ci,ci
1956-02-07T18:59:23.700Z,34.0576667,-117.0391667,20.42,2.72,ml,8,137,0.2129,0.43,ci,ci3297514,2016-01-28T18:09:36.160Z,"3km N of Yucaipa, CA",earthquake,0.95,1.71,0.024,4,reviewed,ci,ci
1956-02-07T03:16:38.560Z,34.579,-118.6013333,6,4.38,ml,10,122,0.3818,0.31,ci,ci3297513,2018-06-04T20:43:44.000Z,"10km N of Castaic, CA",earthquake,0.69,31.61,0.185,12,reviewed,ci,ci
1956-02-07T02:16:56.500Z,34.5625,-118.6151667,6,4.05,ml,12,125,0.3875,0.47,ci,ci3297512,2016-01-28T18:28:15.020Z,"8km N of Castaic, CA",earthquake,1.06,31.61,0.065,9,reviewed,ci,ci
1956-02-06T00:15:43.080Z,35.3325,-118.5446667,6,2.82,ml,9,114,0.3346,0.59,ci,ci3297506,2016-01-28T18:28:14.500Z,"24km NNW of Tehachapi, CA",earthquake,1.53,31.61,0.206,11,reviewed,ci,ci
1956-02-04T14:21:43.080Z,35.0653333,-117.1621667,6,2.91,ml,8,195,0.8477,0.41,ci,ci3297502,2016-01-28T18:28:14.030Z,"22km NW of Barstow, CA",earthquake,1.63,31.61,0.127,7,reviewed,ci,ci
1956-02-03T05:32:41.230Z,35.3503333,-118.5546667,6,2.49,ml,8,111,0.3186,0.49,ci,ci3297501,2016-01-28T18:14:28.750Z,"26km NNW of Tehachapi, CA",earthquake,1.69,31.61,0.176,6,reviewed,ci,ci
1956-01-22T12:23:51.300Z,34.0808333,-117.5928333,2.29,2.53,ml,9,129,0.2004,0.41,ci,ci3297494,2016-01-28T18:09:35.290Z,"4km NE of Ontario, CA",earthquake,1.24,0.96,0.143,4,reviewed,ci,ci
1956-01-21T08:52:38.930Z,35.102,-118.679,6,2.75,ml,7,119,0.293,0.44,ci,ci3297493,2016-01-28T17:56:12.990Z,"18km SE of Arvin, CA",earthquake,1,31.61,0.189,7,reviewed,ci,ci
1956-01-21T06:22:00.820Z,33.4686667,-116.4695,6,3.44,ml,7,218,0.3483,0.42,ci,ci3297492,2016-01-28T18:19:01.940Z,"21km ESE of Anza, CA",earthquake,2.28,31.61,0.152,9,reviewed,ci,ci
1956-01-17T14:47:21.010Z,33.6943333,-116.7645,13.04,2.63,ml,6,187,0.3496,0.21,ci,ci3297489,2016-01-28T17:56:12.490Z,"7km SW of Idyllwild, CA",earthquake,0.76,1.06,0.265,7,reviewed,ci,ci
1956-01-15T03:06:29.150Z,34.0316667,-117.5081667,4.04,2.7,ml,9,131,0.1166,0.52,ci,ci3297486,2016-01-28T17:56:11.970Z,"3km NW of Glen Avon, CA",earthquake,1.22,1.36,0.242,7,reviewed,ci,ci
1956-01-15T02:17:21.700Z,35.3241667,-118.4906667,6,2.94,ml,11,89,0.3381,0.44,ci,ci3297485,2016-01-28T18:28:12.480Z,"22km N of Tehachapi, CA",earthquake,0.73,31.61,0.222,11,reviewed,ci,ci
1956-01-14T21:14:20.630Z,35.2986667,-118.5011667,6,3.32,ml,12,90,0.364,0.52,ci,ci3297484,2016-01-28T18:23:27.250Z,"19km NNW of Tehachapi, CA",earthquake,0.78,31.61,0.14,12,reviewed,ci,ci
1956-01-13T09:03:34.930Z,34.041,-117.2445,14.29,2.58,ml,9,100,0.1186,0.41,ci,ci3297483,2016-01-28T18:28:11.950Z,"2km ESE of Loma Linda, CA",earthquake,0.77,0.94,0.03,5,reviewed,ci,ci
1956-01-12T16:05:19.800Z,33.329,-118.5623333,6,2.87,ml,10,239,0.8799,0.5,ci,ci3297482,2016-01-28T18:23:26.550Z,"22km W of Avalon, CA",earthquake,1.86,31.61,0.127,8,reviewed,ci,ci
1956-01-06T16:33:01.120Z,33.7296667,-117.4861667,6.72,2.87,ml,9,161,0.2788,0.51,ci,ci3297480,2016-01-28T18:14:27.720Z,"12km NE of Trabuco Canyon, CA",earthquake,1.18,2.5,0.158,6,reviewed,ci,ci
1956-01-04T11:08:27.280Z,34.4226667,-118.542,6,2.06,mh,5,219,0.4112,0.46,ci,ci3297476,2016-01-28T18:09:34.130Z,"3km WNW of Santa Clarita, CA",earthquake,4.87,31.61,0.161,10,reviewed,ci,ci
1956-01-03T00:52:31.830Z,33.6988333,-117.4771667,2.3,2.64,ml,6,163,0.3059,0.33,ci,ci3297474,2016-01-28T18:05:06.080Z,"11km ENE of Trabuco Canyon, CA",earthquake,0.88,2.9,0.139,4,reviewed,ci,ci
1956-01-03T00:25:49.130Z,33.7528333,-117.4906667,10.81,4.71,ml,13,145,,0.45,ci,ci3297472,2018-06-04T20:43:44.000Z,"14km NE of Trabuco Canyon, CA",earthquake,0.82,1.54,0.073,6,reviewed,ci,ci
1955-12-29T10:53:37.130Z,35.3466667,-118.4786667,6,3,ml,9,103,0.3154,0.65,ci,ci3297470,2016-01-28T18:28:11.450Z,"24km N of Tehachapi, CA",earthquake,1.44,31.61,0.13,7,reviewed,ci,ci
1955-12-25T09:30:04.140Z,34.0133333,-116.5523333,6,3.54,ml,7,228,0.6841,0.37,ci,ci3297469,2016-01-28T18:05:04.990Z,"5km SE of Morongo Valley, CA",earthquake,1.49,31.61,0.139,10,reviewed,ci,ci
1955-12-24T17:36:26.510Z,33.6345,-117.997,6,2.95,ml,6,212,0.5327,0.38,ci,ci3297468,2016-01-28T18:05:04.490Z,"6km S of Huntington Beach, CA",earthquake,1.75,31.61,0.075,6,reviewed,ci,ci
1955-12-23T08:43:45.480Z,34.07,-117.4648333,5.59,3.36,ml,10,146,0.1064,0.51,ci,ci3297467,2016-01-28T17:56:11.460Z,"3km S of Fontana, CA",earthquake,1.91,1.51,0.193,10,reviewed,ci,ci
1955-12-23T01:20:21.400Z,34.0308333,-117.5076667,1.6,2.36,ml,8,133,0.116,0.47,ci,ci3297466,2016-01-28T18:00:27.190Z,"3km NW of Glen Avon, CA",earthquake,1.44,1.15,0.476,5,reviewed,ci,ci
1955-12-22T22:49:37.000Z,33.7001667,-118.016,6,2.4,ml,7,211,0.4654,0.4,ci,ci3297465,2016-01-28T18:19:00.450Z,"2km WNW of Huntington Beach, CA",earthquake,2.2,31.61,0.043,5,reviewed,ci,ci
1955-12-21T07:55:50.920Z,35.0921667,-119.0656667,6.5,2.51,ml,9,107,0.2587,0.61,ci,ci3297463,2016-01-28T18:00:26.770Z,"21km NW of Grapevine, CA",earthquake,1.17,3.8,0.172,7,reviewed,ci,ci
1955-12-17T13:50:29.410Z,33.6853333,-118.0153333,6,2.51,ml,9,211,0.4798,0.43,ci,ci3297451,2016-01-28T18:00:25.810Z,"2km WSW of Huntington Beach, CA",earthquake,1.68,31.61,0.323,6,reviewed,ci,ci
1955-12-14T08:17:29.060Z,35.341,-118.4946667,6,2.73,ml,9,103,0.3215,0.64,ci,ci3297399,2016-01-28T18:18:57.980Z,"24km N of Tehachapi, CA",earthquake,1.52,31.61,0.146,5,reviewed,ci,ci
1955-12-13T21:13:04.860Z,34.0808333,-119.0838333,6,2.83,ml,5,284,0.7602,0.4,ci,ci3297398,2016-01-28T18:23:24.460Z,"13km SE of Port Hueneme, CA",earthquake,2.54,31.61,0.089,4,reviewed,ci,ci
1955-12-13T11:25:34.310Z,34.5803333,-116.8421667,6,2.85,ml,7,231,0.3423,0.45,ci,ci3297397,2016-01-28T18:23:23.830Z,"19km NE of Lucerne Valley, CA",earthquake,1.51,31.61,0.03,5,reviewed,ci,ci
1955-12-12T12:53:58.830Z,34.5171667,-116.8436667,6,2.58,ml,8,229,0.2801,0.49,ci,ci3297395,2016-01-28T18:18:57.480Z,"14km NE of Lucerne Valley, CA",earthquake,1.9,31.61,0.134,4,reviewed,ci,ci
1955-12-12T12:52:26.100Z,34.57,-116.8168333,6,2.79,ml,8,232,0.3363,0.29,ci,ci3297394,2016-01-28T17:56:08.470Z,"20km NE of Lucerne Valley, CA",earthquake,1.06,31.61,0.098,4,reviewed,ci,ci
1955-12-12T12:45:40.310Z,34.5715,-116.8338333,6,2.85,ml,9,225,0.3348,0.37,ci,ci3297393,2016-01-28T18:23:23.180Z,"19km NE of Lucerne Valley, CA",earthquake,1.06,31.61,0.26,10,reviewed,ci,ci
1955-12-12T00:30:49.640Z,34.3058333,-119.1558333,6,2.59,ml,6,186,0.4816,0.59,ci,ci3297392,2016-01-28T18:09:31.410Z,"8km ENE of Ventura, CA",earthquake,2.45,31.61,0.03,3,reviewed,ci,ci
1955-12-10T09:42:10.780Z,33.9165,-117.8456667,7.67,2.13,mh,9,170,0.2545,0.36,ci,ci3297390,2016-01-28T18:09:30.970Z,"4km NW of Yorba Linda, CA",earthquake,0.85,1.84,0.219,14,reviewed,ci,ci
1955-12-07T23:27:20.820Z,34.2161667,-117.4591667,6,2.98,ml,6,123,0.4564,0.19,ci,ci3297388,2016-01-28T18:00:23.440Z,"5km W of Devore, CA",earthquake,0.72,31.61,0.105,6,reviewed,ci,ci
1955-12-05T22:29:37.800Z,34.086,-118.5135,6,2.02,ml,6,234,0.2908,0.45,ci,ci3297386,2016-01-28T17:56:07.480Z,"8km NNW of Santa Monica, CA",earthquake,2.12,31.61,0.077,2,reviewed,ci,ci
1955-12-03T19:31:18.930Z,35.339,-118.4591667,6,2.61,ml,9,118,0.3233,0.47,ci,ci3297382,2016-01-28T18:05:02.520Z,"23km N of Tehachapi, CA",earthquake,1.06,31.61,0.192,8,reviewed,ci,ci
1955-11-29T12:08:51.980Z,33.6721667,-116.8213333,6,2.9,ml,7,179,0.3196,0.41,ci,ci3297373,2016-01-28T18:28:05.460Z,"11km SE of Valle Vista, CA",earthquake,1.99,31.61,0.095,5,reviewed,ci,ci
1955-11-28T15:04:27.750Z,35.014,-119.0328333,3.37,3.8,ml,12,83,0.1791,0.47,ci,ci3297372,2016-01-28T18:18:56.460Z,"12km NW of Grapevine, CA",earthquake,0.94,1.99,0.152,8,reviewed,ci,ci
1955-11-28T13:55:59.130Z,34.092,-117.7898333,5.68,2.55,ml,10,135,0.07976,0.47,ci,ci3297371,2016-01-28T18:28:04.950Z,"2km WSW of La Verne, CA",earthquake,1.35,1.79,0.126,4,reviewed,ci,ci
1955-11-22T14:22:23.100Z,34.806,-118.8936667,14.97,3.82,ml,10,104,0.06558,0.5,ci,ci3297362,2016-01-28T18:23:22.030Z,"4km WNW of Gorman, CA",earthquake,0.94,1.75,0.096,10,reviewed,ci,ci
1955-11-19T06:17:28.740Z,34.953,-118.9965,9.82,2.97,ml,9,95,0.1135,0.38,ci,ci3297354,2016-01-28T18:05:00.960Z,"6km W of Grapevine, CA",earthquake,0.65,2.03,0.171,9,reviewed,ci,ci
1955-11-17T04:41:37.570Z,33.689,-116.8531667,6,3.39,ml,7,175,0.3346,0.4,ci,ci3297353,2016-01-28T18:00:21.430Z,"8km SSE of Valle Vista, CA",earthquake,1.31,31.61,0.275,7,reviewed,ci,ci
1955-11-16T13:28:48.490Z,35.1221667,-119.0753333,6,2.97,ml,6,228,0.2885,0.36,ci,ci3297352,2016-01-28T18:18:55.960Z,"21km SW of Lamont, CA",earthquake,2.48,31.61,0.152,5,reviewed,ci,ci
1955-11-11T13:55:12.670Z,33.862,-116.3686667,6,2.88,ml,5,268,0.6535,0.47,ci,ci3297347,2016-01-28T18:05:00.500Z,"5km NNE of Thousand Palms, CA",earthquake,2.56,31.61,0.282,5,reviewed,ci,ci
1955-11-10T15:44:40.560Z,34.8215,-116.8698333,6,3.26,ml,9,212,0.5793,0.48,ci,ci3297345,2016-01-28T18:23:21.410Z,"16km ESE of Barstow, CA",earthquake,1.61,31.61,0.149,10,reviewed,ci,ci
1955-11-10T06:11:54.310Z,34.2778333,-117.139,0.25,2.76,ml,9,138,0.1938,0.37,ci,ci3297343,2016-01-28T18:00:20.390Z,"6km NE of Lake Arrowhead, CA",earthquake,0.89,1.33,0.248,6,reviewed,ci,ci
1955-11-09T22:41:35.140Z,34.0295,-116.8401667,6.17,3.47,ml,8,188,0.2193,0.25,ci,ci3297342,2016-01-28T18:18:54.940Z,"12km NNE of Banning, CA",earthquake,0.81,1.89,0.075,12,reviewed,ci,ci
1955-11-06T21:33:56.260Z,34.5898333,-119.1458333,6,2.68,ml,8,131,0.4929,0.54,ci,ci3297335,2016-01-28T18:09:29.840Z,"18km NNE of Ojai, CA",earthquake,1.18,31.61,0.127,8,reviewed,ci,ci
